machine_id,timestamp,sensor_1,sensor_2,sensor_3,sensor_4
M_027,2023-01-31,26.395,54.864,45.572,47.566
M_027,2023-02-01,26.33,53.804,43.679,47.01
M_027,2023-02-02,26.612,52.93,45.197,45.197
M_027,2023-02-03,27.037,53.387,46.539,46.276
M_027,2023-02-04,25.301,55.051,45.094,47.71
M_027,2023-02-05,25.289,53.675,46.84,46.805
M_027,2023-02-06,26.689,55.721,45.176,47.209
M_027,2023-02-07,25.483,53.445,44.583,46.117
M_027,2023-02-08,24.078,54.111,47.263,45.869
M_027,2023-02-09,24.272,54.352,43.955,44.808
M_027,2023-02-10,24.593,51.751,45.105,43.185
M_027,2023-02-11,24.208,53.286,41.03,46.048
M_027,2023-02-12,23.83,53.25,44.744,42.648
M_027,2023-02-13,25.331,49.937,43.151,41.259
M_027,2023-02-14,23.612,51.192,44.089,44.039
M_027,2023-02-15,21.432,51.227,41.647,45.211
M_027,2023-02-16,22.953,49.973,43.121,43.063
M_027,2023-02-17,24.238,49.074,41.373,43.898
M_027,2023-02-18,22.021,51.148,42.573,42.092
M_027,2023-02-19,22.858,50.179,41.416,43.673
M_027,2023-02-20,21.913,50.589,44.138,43.396
M_027,2023-02-21,22.378,49.247,40.901,42.371
M_027,2023-02-22,22.992,48.624,42.602,42.337
M_027,2023-02-23,23.505,51.362,43.512,44.113
M_027,2023-02-24,23.29,50.858,42.173,45.842
M_027,2023-02-25,25.463,51.844,43.989,44.865
M_027,2023-02-26,26.13,52.284,42.236,45.891
M_027,2023-02-27,23.788,54.151,43.79,46.122
M_027,2023-02-28,25.387,53.23,45.76,46.267
M_027,2023-03-01,25.552,53.452,44.155,46.599
M_027,2023-03-02,26.552,57.154,45.892,46.585
M_027,2023-03-03,25.315,53.83,45.936,45.904
M_027,2023-03-04,27.169,54.068,46.653,46.111
M_027,2023-03-05,26.747,54.089,47.293,47.025
M_027,2023-03-06,25.154,53.978,44.199,47.204
M_027,2023-03-07,27.641,54.296,46.041,47.127
M_027,2023-03-08,25.129,53.062,46.055,46.275
M_027,2023-03-09,27.82,54.961,44.472,45.477
M_027,2023-03-10,23.995,52.402,44.617,46.128
M_027,2023-03-11,24.845,54.816,45.413,45.948
M_027,2023-03-12,25.083,50.316,41.73,45.026
M_027,2023-03-13,25.048,51.44,44.051,45.381
M_027,2023-03-14,24.789,51.055,43.063,43.874
M_027,2023-03-15,22.692,51.363,41.8,45.223
M_027,2023-03-16,23.0,50.696,40.944,42.328
M_027,2023-03-17,23.905,54.456,43.147,43.079
M_027,2023-03-18,22.043,49.353,40.633,43.521
M_027,2023-03-19,22.714,49.652,42.069,43.324
M_027,2023-03-20,20.89,51.436,43.595,43.135
M_027,2023-03-21,24.689,51.135,43.893,43.023
M_027,2023-03-22,23.908,50.986,41.621,44.143
M_027,2023-03-23,24.218,51.025,42.593,44.785
M_027,2023-03-24,22.441,50.612,42.602,43.63
M_027,2023-03-25,22.697,50.619,44.093,43.941
M_027,2023-03-26,22.479,52.15,44.401,45.498
M_027,2023-03-27,26.598,52.14,43.803,45.821
M_027,2023-03-28,25.135,52.714,44.674,46.074
M_027,2023-03-29,26.146,53.474,43.48,46.418
M_027,2023-03-30,23.773,53.115,44.908,45.804
M_027,2023-03-31,27.045,53.182,47.126,45.667
M_027,2023-04-01,27.413,56.378,44.732,46.518
M_027,2023-04-02,26.593,54.84,46.061,47.22
M_027,2023-04-03,26.992,53.694,46.646,48.114
M_027,2023-04-04,27.362,55.969,45.444,48.445
M_027,2023-04-05,27.958,53.916,46.192,45.707
M_027,2023-04-06,25.937,53.775,46.189,45.884
M_027,2023-04-07,25.326,53.464,44.487,45.925
M_027,2023-04-08,27.728,53.102,46.706,46.709
M_027,2023-04-09,26.077,53.082,43.83,47.79
M_027,2023-04-10,24.201,53.254,45.102,43.752
M_027,2023-04-11,23.562,53.181,44.688,45.331
M_027,2023-04-12,25.034,52.19,43.094,45.557
M_027,2023-04-13,22.453,51.174,44.421,45.238
M_027,2023-04-14,24.095,53.337,43.35,44.067
M_027,2023-04-15,24.764,51.681,42.821,44.401
M_027,2023-04-16,23.721,50.471,41.538,43.399
M_027,2023-04-17,25.4,52.87,41.908,43.009
M_027,2023-04-18,23.094,50.358,44.083,43.333
M_027,2023-04-19,22.575,49.496,44.266,43.295
M_027,2023-04-20,23.326,51.484,42.535,43.079
M_027,2023-04-21,23.002,51.648,43.467,41.102
M_027,2023-04-22,23.45,51.62,44.072,44.854
M_027,2023-04-23,24.437,52.125,44.968,46.541
M_027,2023-04-24,23.551,52.737,42.268,45.654
M_027,2023-04-25,24.069,53.789,43.806,44.337
M_027,2023-04-26,24.164,53.589,44.49,45.835
M_027,2023-04-27,24.447,53.307,45.44,48.154
M_027,2023-04-28,24.348,53.7,44.453,46.278
M_027,2023-04-29,26.517,55.154,45.354,47.429
M_027,2023-04-30,27.731,53.205,44.19,45.539
M_027,2023-05-01,25.643,54.368,46.614,45.855
M_027,2023-05-02,28.269,56.364,46.052,45.953
M_027,2023-05-03,27.833,54.859,45.571,49.144
M_027,2023-05-04,26.208,55.745,46.022,48.302
M_027,2023-05-05,26.188,55.549,45.702,48.934
M_027,2023-05-06,26.948,53.099,45.958,47.039
M_027,2023-05-07,24.992,55.32,46.658,45.362
M_027,2023-05-08,26.69,52.833,45.398,46.016
M_027,2023-05-09,25.443,52.936,46.401,47.038
M_027,2023-05-10,25.837,52.578,45.403,45.89
M_027,2023-05-11,24.972,53.259,44.746,46.845
M_027,2023-05-12,25.34,53.632,43.548,46.872
M_027,2023-05-13,23.992,53.236,44.421,45.078
M_027,2023-05-14,23.974,53.798,45.196,44.577
M_027,2023-05-15,23.782,50.604,42.086,43.693
M_027,2023-05-16,23.292,51.979,44.853,41.715
M_027,2023-05-17,21.934,51.421,41.166,44.884
M_027,2023-05-18,24.005,51.61,41.221,42.53
M_027,2023-05-19,24.191,48.97,42.922,42.878
M_027,2023-05-20,21.951,50.766,45.407,43.991
M_027,2023-05-21,24.069,50.855,43.888,45.093
M_027,2023-05-22,23.589,50.719,43.535,44.978
M_027,2023-05-23,24.43,51.32,44.131,44.169
M_027,2023-05-24,25.763,52.142,42.265,45.58
M_027,2023-05-25,24.977,52.255,44.161,43.889
M_027,2023-05-26,24.197,52.297,45.345,46.198
M_027,2023-05-27,24.246,53.126,45.201,46.868
M_027,2023-05-28,23.434,52.324,44.775,43.963
M_027,2023-05-29,27.59,54.371,46.522,46.177
M_027,2023-05-30,26.894,54.682,45.759,48.155
M_027,2023-05-31,27.342,54.886,46.132,46.648
M_027,2023-06-01,27.092,55.289,46.493,48.992
M_027,2023-06-02,26.764,55.674,45.449,47.028
M_027,2023-06-03,25.733,54.438,47.942,46.561
M_027,2023-06-04,28.558,54.485,45.446,47.491
M_027,2023-06-05,26.771,54.786,45.029,47.309
M_027,2023-06-06,25.155,54.015,45.443,46.294
M_027,2023-06-07,27.115,55.54,46.173,45.84
M_027,2023-06-08,25.846,54.999,46.188,48.82
M_027,2023-06-09,24.264,52.453,45.94,46.335
M_027,2023-06-10,24.2,52.294,44.914,45.976
M_027,2023-06-11,25.307,54.397,46.212,44.266
M_027,2023-06-12,25.012,51.68,45.426,44.407
M_027,2023-06-13,22.862,52.923,44.903,43.739
M_027,2023-06-14,24.782,50.527,42.604,42.347
M_027,2023-06-15,24.431,51.69,42.581,43.669
M_027,2023-06-16,23.533,51.307,43.327,42.777
M_027,2023-06-17,23.903,51.136,41.292,45.67
M_027,2023-06-18,22.296,50.103,41.963,43.091
M_027,2023-06-19,22.497,50.707,43.542,44.019
M_027,2023-06-20,22.578,51.95,44.283,43.718
M_027,2023-06-21,23.659,51.211,42.394,42.103
M_027,2023-06-22,23.809,54.833,43.348,43.438
M_027,2023-06-23,25.12,52.104,44.606,45.377
M_027,2023-06-24,24.642,52.821,45.931,45.243
M_027,2023-06-25,26.781,53.641,45.747,46.514
M_027,2023-06-26,25.478,54.869,45.718,45.716
M_027,2023-06-27,24.847,54.727,44.101,45.807
M_027,2023-06-28,25.275,55.181,46.498,47.301
M_027,2023-06-29,27.08,54.798,48.003,45.974
M_027,2023-06-30,28.368,54.794,48.342,48.099
M_027,2023-07-01,28.226,55.417,45.797,47.824
M_027,2023-07-02,27.437,55.791,47.552,48.918
M_027,2023-07-03,27.963,55.08,45.998,48.62
M_027,2023-07-04,26.105,55.532,47.845,48.2
M_027,2023-07-05,26.291,54.777,46.685,47.587
M_027,2023-07-06,27.213,55.482,46.097,48.03
M_027,2023-07-07,27.104,55.314,45.709,47.289
M_027,2023-07-08,25.805,53.89,45.277,46.005
M_027,2023-07-09,27.311,54.127,44.367,46.193
M_027,2023-07-10,24.462,53.318,44.708,46.065
M_027,2023-07-11,23.147,51.178,44.403,46.294
M_027,2023-07-12,24.706,51.668,43.245,46.361
M_027,2023-07-13,23.334,52.348,42.588,44.494
M_027,2023-07-14,24.809,50.429,42.677,45.546
M_027,2023-07-15,25.072,52.653,43.64,42.457
M_027,2023-07-16,22.791,51.823,41.985,42.959
M_027,2023-07-17,24.691,50.344,44.602,44.663
M_027,2023-07-18,24.106,51.318,45.458,44.473
M_027,2023-07-19,23.275,51.251,43.438,44.373
M_027,2023-07-20,24.131,51.995,43.806,42.641
M_027,2023-07-21,24.483,52.984,43.629,44.75
M_027,2023-07-22,24.424,52.154,44.365,44.866
M_027,2023-07-23,24.737,52.237,43.454,43.641
M_027,2023-07-24,24.888,52.523,46.3,46.128
M_027,2023-07-25,25.383,53.576,45.266,46.917
M_027,2023-07-26,25.489,54.429,44.692,46.201
M_027,2023-07-27,25.389,52.825,47.905,47.216
M_027,2023-07-28,26.828,53.964,47.309,47.555
M_027,2023-07-29,26.881,53.669,47.765,47.451
M_027,2023-07-30,26.631,54.888,48.484,48.833
M_027,2023-07-31,27.156,57.947,47.195,46.505
M_027,2023-08-01,27.649,54.878,47.721,48.05
M_027,2023-08-02,26.935,55.896,45.634,48.301
M_027,2023-08-03,29.858,56.454,45.855,49.475
M_027,2023-08-04,27.482,54.508,46.934,48.947
M_027,2023-08-05,26.58,53.398,45.755,47.675
M_027,2023-08-06,25.851,54.769,45.922,46.106
M_027,2023-08-07,26.965,54.73,46.271,45.151
M_027,2023-08-08,24.871,54.519,45.289,47.286
M_027,2023-08-09,24.697,52.397,44.636,46.118
M_027,2023-08-10,25.686,53.193,45.24,46.22
M_027,2023-08-11,24.204,53.88,43.774,44.356
M_027,2023-08-12,24.789,52.019,45.294,44.654
M_027,2023-08-13,23.437,51.55,43.981,45.021
M_027,2023-08-14,22.918,51.908,43.012,44.271
M_027,2023-08-15,23.542,51.967,44.0,44.312
M_027,2023-08-16,25.16,52.965,43.736,45.08
M_027,2023-08-17,22.658,51.479,41.884,44.189
M_027,2023-08-18,23.386,51.606,42.84,44.136
M_027,2023-08-19,24.43,50.983,43.554,44.868
M_027,2023-08-20,23.826,50.937,43.841,45.585
M_027,2023-08-21,25.007,51.718,43.598,44.515
M_027,2023-08-22,23.547,54.636,44.658,46.299
M_027,2023-08-23,25.225,51.797,45.523,47.352
M_027,2023-08-24,24.761,51.994,45.508,48.325
M_027,2023-08-25,26.266,53.204,47.023,46.475
M_027,2023-08-26,26.069,54.957,47.069,45.489
M_027,2023-08-27,27.441,53.676,45.479,48.199
M_027,2023-08-28,27.067,54.238,47.707,48.342
M_027,2023-08-29,27.565,54.788,46.504,46.468
M_027,2023-08-30,29.415,55.714,46.164,50.254
M_027,2023-08-31,27.564,56.296,46.74,48.17
M_027,2023-09-01,27.704,56.091,48.446,47.906
M_027,2023-09-02,27.596,56.983,47.719,48.156
M_027,2023-09-03,28.608,55.098,46.61,48.338
M_027,2023-09-04,27.417,54.696,47.164,46.231
M_027,2023-09-05,26.488,53.445,45.363,45.853
M_027,2023-09-06,26.519,53.901,46.543,47.58
M_027,2023-09-07,27.55,53.336,45.998,46.483
M_027,2023-09-08,26.236,53.917,45.051,46.283
M_027,2023-09-09,24.042,53.776,43.042,46.406
M_027,2023-09-10,23.662,53.584,45.022,44.935
M_027,2023-09-11,22.768,52.927,42.79,46.06
M_027,2023-09-12,23.047,50.737,43.599,43.405
M_027,2023-09-13,23.927,50.196,43.909,43.815
M_027,2023-09-14,26.026,51.931,43.771,44.545
M_027,2023-09-15,22.125,51.939,41.214,46.553
M_027,2023-09-16,22.023,50.332,44.045,45.193
M_027,2023-09-17,25.37,53.163,42.55,42.49
M_027,2023-09-18,24.462,50.873,43.189,44.594
M_027,2023-09-19,25.811,52.82,43.476,43.998
M_027,2023-09-20,23.561,54.88,43.912,45.755
M_027,2023-09-21,26.268,53.058,45.564,45.239
M_027,2023-09-22,26.693,54.557,44.121,45.871
M_027,2023-09-23,26.477,54.144,45.498,47.24
M_027,2023-09-24,27.927,52.432,45.087,45.323
M_027,2023-09-25,28.095,54.76,46.075,47.01
M_027,2023-09-26,25.865,55.397,48.165,48.397
M_027,2023-09-27,26.808,54.26,47.553,47.003
M_027,2023-09-28,27.263,54.576,47.504,46.808
M_027,2023-09-29,30.306,54.86,46.072,50.607
M_027,2023-09-30,27.24,55.939,49.03,47.673
M_027,2023-10-01,26.681,55.096,46.582,51.154
M_027,2023-10-02,28.518,55.786,47.802,47.381
M_027,2023-10-03,27.853,55.338,47.84,47.724
M_027,2023-10-04,26.882,53.815,49.481,48.374
M_027,2023-10-05,26.409,54.556,45.876,49.755
M_027,2023-10-06,26.937,53.996,47.541,44.316
M_027,2023-10-07,26.422,53.319,45.418,47.369
M_027,2023-10-08,24.943,54.321,44.581,45.159
M_027,2023-10-09,24.917,54.203,45.794,45.772
M_027,2023-10-10,25.325,54.782,45.827,45.12
M_027,2023-10-11,23.034,53.429,43.999,43.498
M_027,2023-10-12,24.772,52.894,43.15,46.679
M_027,2023-10-13,24.319,52.525,42.706,44.917
M_027,2023-10-14,23.728,54.157,43.191,44.498
M_027,2023-10-15,22.845,53.386,43.102,43.17
M_027,2023-10-16,24.77,52.62,42.963,43.345
M_027,2023-10-17,24.085,51.473,43.307,45.148
M_027,2023-10-18,25.01,52.214,42.675,42.738
M_027,2023-10-19,24.57,50.338,43.383,45.352
M_027,2023-10-20,25.162,52.539,44.5,45.854
M_027,2023-10-21,23.901,52.053,45.308,46.091
M_027,2023-10-22,25.329,54.426,46.59,45.451
M_027,2023-10-23,27.044,53.55,43.831,46.761
M_027,2023-10-24,27.546,53.714,47.264,46.815
M_027,2023-10-25,27.654,55.489,46.526,49.558
M_027,2023-10-26,28.735,53.354,44.75,48.264
M_027,2023-10-27,25.42,55.394,48.21,48.66
M_027,2023-10-28,27.328,56.897,47.18,48.452
M_027,2023-10-29,27.765,56.478,46.484,48.426
M_027,2023-10-30,28.722,57.973,48.313,46.532
M_027,2023-10-31,28.73,55.448,48.463,47.277
M_027,2023-11-01,27.165,55.656,47.424,49.369
M_027,2023-11-02,28.653,54.727,48.833,48.663
M_027,2023-11-03,26.682,53.289,48.532,47.647
M_027,2023-11-04,26.733,55.953,45.685,47.423
M_027,2023-11-05,26.41,54.78,47.085,48.36
M_027,2023-11-06,27.241,55.802,45.452,47.521
M_027,2023-11-07,25.79,53.959,45.652,45.348
M_027,2023-11-08,26.077,53.761,45.396,46.042
M_027,2023-11-09,23.318,53.416,45.569,47.672
M_027,2023-11-10,25.509,55.617,44.677,45.859
M_027,2023-11-11,24.628,52.134,44.934,46.592
M_027,2023-11-12,25.131,52.637,43.756,45.048
M_027,2023-11-13,24.416,52.494,44.064,44.018
M_027,2023-11-14,25.785,54.163,43.837,44.944
M_027,2023-11-15,24.971,51.424,44.401,44.388
M_027,2023-11-16,24.117,51.022,43.56,45.174
M_027,2023-11-17,26.377,52.194,43.64,45.573
M_027,2023-11-18,26.065,54.079,42.976,45.478
M_027,2023-11-19,27.036,51.768,44.945,45.981
M_027,2023-11-20,24.215,53.923,45.702,45.519
M_027,2023-11-21,24.791,55.171,44.387,47.931
M_027,2023-11-22,26.785,54.047,47.302,46.635
M_027,2023-11-23,26.817,55.351,45.681,47.564
M_027,2023-11-24,26.07,55.663,46.057,48.019
M_027,2023-11-25,31.062,54.62,48.746,47.988
M_027,2023-11-26,28.741,56.737,48.202,48.66
M_027,2023-11-27,26.314,56.908,47.747,47.965
M_027,2023-11-28,27.795,54.814,48.012,48.379
M_027,2023-11-29,28.113,56.989,47.667,49.175
M_027,2023-11-30,28.061,56.467,47.203,47.62
M_027,2023-12-01,28.016,55.789,47.31,49.148
M_027,2023-12-02,29.517,54.563,48.406,50.278
M_027,2023-12-03,28.706,55.986,47.831,49.175
M_027,2023-12-04,24.537,53.427,47.327,48.205
M_027,2023-12-05,28.669,55.047,46.135,46.329
M_027,2023-12-06,26.491,53.982,46.73,48.06
M_027,2023-12-07,25.36,55.124,43.499,48.273
M_027,2023-12-08,25.223,54.975,44.902,46.803
M_027,2023-12-09,25.175,54.19,44.246,44.699
M_027,2023-12-10,25.942,52.615,46.571,46.329
M_027,2023-12-11,26.209,54.092,44.12,45.545
M_027,2023-12-12,25.144,51.839,43.72,45.348
M_027,2023-12-13,25.852,52.522,44.502,45.799
M_027,2023-12-14,25.743,53.086,43.831,44.757
M_027,2023-12-15,21.684,51.544,44.657,44.085
M_027,2023-12-16,23.799,53.409,43.085,44.313
M_027,2023-12-17,24.011,51.279,43.619,42.543
M_027,2023-12-18,27.491,52.607,44.671,43.439
M_027,2023-12-19,24.5,53.246,43.532,46.738
M_027,2023-12-20,25.933,53.182,45.233,45.678
M_027,2023-12-21,24.2,54.172,44.308,46.653
M_027,2023-12-22,27.667,54.256,46.232,45.995
M_027,2023-12-23,25.536,55.828,47.412,48.76
M_027,2023-12-24,29.61,54.702,47.299,49.064
M_027,2023-12-25,29.788,56.74,46.413,49.984
M_027,2023-12-26,29.013,56.219,47.164,50.187
M_027,2023-12-27,31.19,56.038,48.084,49.404
M_027,2023-12-28,27.506,56.399,48.722,51.002
M_027,2023-12-29,28.489,56.957,47.519,50.049
M_027,2023-12-30,28.54,57.415,47.491,47.59
M_027,2023-12-31,27.815,57.939,47.942,48.97
M_028,2022-01-01,37.529,49.802,40.247,48.387
M_028,2022-01-02,38.165,49.401,39.267,48.51
M_028,2022-01-03,38.713,50.577,39.61,49.644
M_028,2022-01-04,40.815,50.068,41.261,47.872
M_028,2022-01-05,39.958,48.711,38.557,47.484
M_028,2022-01-06,41.856,50.162,39.972,49.838
M_028,2022-01-07,39.093,51.865,41.555,50.394
M_028,2022-01-08,40.526,50.711,41.261,50.113
M_028,2022-01-09,39.116,51.9,41.233,48.404
M_028,2022-01-10,39.695,50.088,39.58,50.887
M_028,2022-01-11,41.059,50.792,40.977,52.076
M_028,2022-01-12,39.806,52.626,40.179,49.465
M_028,2022-01-13,40.05,51.695,40.867,49.4
M_028,2022-01-14,39.475,49.81,41.251,48.93
M_028,2022-01-15,39.905,50.948,39.911,50.256
M_028,2022-01-16,40.115,48.188,40.167,50.457
M_028,2022-01-17,39.533,50.901,38.798,48.19
M_028,2022-01-18,36.453,48.441,38.453,49.427
M_028,2022-01-19,38.07,49.18,36.808,47.999
M_028,2022-01-20,37.932,48.244,38.741,46.757
M_028,2022-01-21,37.785,47.669,39.019,46.487
M_028,2022-01-22,37.698,48.508,36.416,46.482
M_028,2022-01-23,36.435,48.882,36.18,46.282
M_028,2022-01-24,36.505,46.288,37.999,45.572
M_028,2022-01-25,37.584,48.541,36.501,45.715
M_028,2022-01-26,38.828,49.33,36.981,46.117
M_028,2022-01-27,36.966,48.482,37.202,46.597
M_028,2022-01-28,38.603,47.484,38.668,47.367
M_028,2022-01-29,39.125,51.563,37.317,47.472
M_028,2022-01-30,38.303,48.783,39.27,49.071
M_028,2022-01-31,38.686,49.657,39.18,47.641
M_028,2022-02-01,38.466,50.551,41.819,49.217
M_028,2022-02-02,39.541,49.89,42.307,49.67
M_028,2022-02-03,38.944,51.2,40.843,51.435
M_028,2022-02-04,40.433,50.853,39.914,49.684
M_028,2022-02-05,39.726,51.357,42.107,49.678
M_028,2022-02-06,42.787,53.287,42.822,50.366
M_028,2022-02-07,40.084,51.773,42.937,52.669
M_028,2022-02-08,42.571,53.719,42.774,50.269
M_028,2022-02-09,42.666,50.538,42.879,50.484
M_028,2022-02-10,41.36,50.569,41.769,51.748
M_028,2022-02-11,41.164,51.983,41.762,50.489
M_028,2022-02-12,40.787,49.873,41.724,50.512
M_028,2022-02-13,39.796,49.642,40.363,48.424
M_028,2022-02-14,39.636,51.365,40.545,48.444
M_028,2022-02-15,39.789,49.912,39.613,48.416
M_028,2022-02-16,38.624,49.249,39.131,48.87
M_028,2022-02-17,40.452,50.38,39.149,49.213
M_028,2022-02-18,37.687,47.605,40.53,47.917
M_028,2022-02-19,38.621,48.445,39.34,50.015
M_028,2022-02-20,37.059,48.9,37.757,47.498
M_028,2022-02-21,36.414,47.915,37.474,48.562
M_028,2022-02-22,37.008,48.007,38.942,48.08
M_028,2022-02-23,38.883,49.04,38.36,47.19
M_028,2022-02-24,37.44,48.208,37.105,46.998
M_028,2022-02-25,38.195,46.835,36.487,45.458
M_028,2022-02-26,36.724,48.298,38.315,46.898
M_028,2022-02-27,37.495,47.836,39.022,47.846
M_028,2022-02-28,38.944,48.974,38.729,48.671
M_028,2022-03-01,39.478,50.953,40.225,50.569
M_028,2022-03-02,38.83,49.111,39.525,50.088
M_028,2022-03-03,39.421,51.75,39.238,48.702
M_028,2022-03-04,40.545,52.957,41.43,50.844
M_028,2022-03-05,39.981,51.011,41.612,48.869
M_028,2022-03-06,40.936,53.093,42.801,53.089
M_028,2022-03-07,41.139,50.537,41.447,51.343
M_028,2022-03-08,42.486,52.377,42.507,51.011
M_028,2022-03-09,41.407,51.543,40.829,51.036
M_028,2022-03-10,42.126,52.873,42.522,51.696
M_028,2022-03-11,41.264,53.719,42.239,51.251
M_028,2022-03-12,42.291,53.6,42.768,52.098
M_028,2022-03-13,40.986,53.477,43.087,51.212
M_028,2022-03-14,41.033,52.313,41.469,52.708
M_028,2022-03-15,42.061,50.772,40.87,49.264
M_028,2022-03-16,41.917,51.504,39.242,49.584
M_028,2022-03-17,38.464,50.637,39.79,49.303
M_028,2022-03-18,40.839,50.301,40.143,48.883
M_028,2022-03-19,39.071,50.158,41.071,49.062
M_028,2022-03-20,38.301,49.568,39.258,51.345
M_028,2022-03-21,38.243,49.177,39.629,48.498
M_028,2022-03-22,39.315,48.911,38.291,48.491
M_028,2022-03-23,38.431,49.348,38.043,48.475
M_028,2022-03-24,39.386,46.898,38.467,47.006
M_028,2022-03-25,38.91,48.653,37.802,47.302
M_028,2022-03-26,39.895,48.513,38.579,48.303
M_028,2022-03-27,37.36,49.803,37.568,48.84
M_028,2022-03-28,37.946,49.094,40.045,47.647
M_028,2022-03-29,38.701,48.958,39.716,47.553
M_028,2022-03-30,38.786,50.111,41.658,49.283
M_028,2022-03-31,39.553,49.977,42.099,50.365
M_028,2022-04-01,39.038,48.659,39.321,50.043
M_028,2022-04-02,40.636,51.301,42.687,50.469
M_028,2022-04-03,41.108,51.303,41.709,51.385
M_028,2022-04-04,41.401,50.702,40.746,51.661
M_028,2022-04-05,40.802,51.952,40.25,52.365
M_028,2022-04-06,41.364,50.363,42.993,50.286
M_028,2022-04-07,40.955,53.457,41.902,53.677
M_028,2022-04-08,40.85,54.396,41.611,51.635
M_028,2022-04-09,41.238,53.84,44.162,51.585
M_028,2022-04-10,41.894,51.177,43.726,50.95
M_028,2022-04-11,40.733,52.535,41.917,51.03
M_028,2022-04-12,41.621,51.636,42.337,52.772
M_028,2022-04-13,39.114,52.357,43.217,51.59
M_028,2022-04-14,42.398,52.384,41.837,49.506
M_028,2022-04-15,39.298,50.151,42.191,50.312
M_028,2022-04-16,40.603,51.211,40.507,50.056
M_028,2022-04-17,41.067,50.048,40.647,49.039
M_028,2022-04-18,39.485,51.256,39.983,48.747
M_028,2022-04-19,40.297,51.069,42.126,49.285
M_028,2022-04-20,38.057,48.785,38.997,49.326
M_028,2022-04-21,37.78,49.816,38.008,48.257
M_028,2022-04-22,37.685,48.529,40.195,46.859
M_028,2022-04-23,39.233,49.214,38.938,48.894
M_028,2022-04-24,38.514,48.011,41.773,47.308
M_028,2022-04-25,39.962,47.961,41.437,47.166
M_028,2022-04-26,38.257,47.53,38.602,48.874
M_028,2022-04-27,38.72,50.926,39.482,49.257
M_028,2022-04-28,39.405,49.223,41.832,49.503
M_028,2022-04-29,39.679,49.038,40.894,49.322
M_028,2022-04-30,40.737,50.706,41.758,51.61
M_028,2022-05-01,40.314,51.43,39.837,49.782
M_028,2022-05-02,40.476,51.425,40.341,50.521
M_028,2022-05-03,41.077,54.33,41.181,53.136
M_028,2022-05-04,41.039,52.618,42.437,52.791
M_028,2022-05-05,43.228,54.51,42.78,52.919
M_028,2022-05-06,41.747,52.289,43.558,52.698
M_028,2022-05-07,44.009,53.078,43.117,51.155
M_028,2022-05-08,44.002,53.159,41.395,54.158
M_028,2022-05-09,43.995,53.174,43.222,54.556
M_028,2022-05-10,43.792,53.388,42.593,53.401
M_028,2022-05-11,42.622,52.993,42.806,55.132
M_028,2022-05-12,43.085,51.673,41.886,52.833
M_028,2022-05-13,40.54,52.912,41.46,51.06
M_028,2022-05-14,41.81,51.881,40.267,51.22
M_028,2022-05-15,41.911,52.198,42.992,49.925
M_028,2022-05-16,41.421,51.259,41.039,51.004
M_028,2022-05-17,39.926,50.341,40.097,50.275
M_028,2022-05-18,40.147,50.223,41.38,49.687
M_028,2022-05-19,41.789,51.738,37.833,48.507
M_028,2022-05-20,39.036,51.375,36.956,47.566
M_028,2022-05-21,39.843,50.81,38.862,48.836
M_028,2022-05-22,38.614,51.175,40.953,47.167
M_028,2022-05-23,38.469,49.084,40.057,50.704
M_028,2022-05-24,38.657,50.295,38.243,48.786
M_028,2022-05-25,39.951,49.858,39.957,50.42
M_028,2022-05-26,41.747,50.313,41.045,50.603
M_028,2022-05-27,41.795,49.49,37.333,50.007
M_028,2022-05-28,41.206,50.498,40.52,50.367
M_028,2022-05-29,39.819,49.493,38.649,48.29
M_028,2022-05-30,40.382,51.249,40.646,49.046
M_028,2022-05-31,40.774,51.317,42.454,51.181
M_028,2022-06-01,41.417,52.048,40.741,51.586
M_028,2022-06-02,42.88,52.659,41.502,52.571
M_028,2022-06-03,42.933,53.743,42.89,52.696
M_028,2022-06-04,42.677,53.57,42.661,52.429
M_028,2022-06-05,42.807,54.14,43.007,53.645
M_028,2022-06-06,41.901,51.404,42.285,52.748
M_028,2022-06-07,44.109,52.908,42.318,52.159
M_028,2022-06-08,43.959,53.449,43.463,53.931
M_028,2022-06-09,42.791,54.653,43.455,52.102
M_028,2022-06-10,43.702,54.114,43.768,54.884
M_028,2022-06-11,43.618,52.148,43.397,53.228
M_028,2022-06-12,42.78,52.24,42.053,51.014
M_028,2022-06-13,42.448,52.108,41.733,51.402
M_028,2022-06-14,40.807,52.591,42.086,52.085
M_028,2022-06-15,40.765,52.016,41.897,51.532
M_028,2022-06-16,41.032,50.332,41.851,51.388
M_028,2022-06-17,40.657,50.794,42.244,50.824
M_028,2022-06-18,40.664,50.922,40.164,50.704
M_028,2022-06-19,39.555,51.09,39.108,50.439
M_028,2022-06-20,39.85,50.553,41.5,49.357
M_028,2022-06-21,39.614,49.828,41.032,48.479
M_028,2022-06-22,39.257,50.693,41.174,49.785
M_028,2022-06-23,39.065,49.795,39.762,49.699
M_028,2022-06-24,38.737,49.824,39.795,50.627
M_028,2022-06-25,40.666,49.773,40.622,50.28
M_028,2022-06-26,38.315,49.926,43.255,50.52
M_028,2022-06-27,41.947,51.324,40.934,49.609
M_028,2022-06-28,42.609,51.809,41.724,52.104
M_028,2022-06-29,40.746,51.544,42.533,50.403
M_028,2022-06-30,40.326,52.75,42.547,50.726
M_028,2022-07-01,42.14,52.656,42.096,51.963
